timestamp,lift_A,volume_A,lift_B,volume_B,lift_C,volume_C,lift_D,volume_D
7/22/19 19:59,0.725685499,1924,0.766079506,2140,0.677219879,241,0.815712759,3838
7/22/19 23:59,0.738902736,5700,0.777429813,9646,0.681328497,210,0.822746004,2636
7/23/19 3:59,0.743435339,10306,0.780679052,2964,0.683594798,2700,0.82501507,3357
7/23/19 7:59,0.740931389,300,0.778057478,16297,0.682271395,416,0.822545263,1220
7/23/19 11:59,0.743932058,500,0.780227959,1448,0.686914586,200,0.825714054,4400
7/23/19 15:59,0.75405027,2800,0.789103301,5200,0.691402264,2632,0.831282066,1029
7/23/19 19:59,0.756375187,1136,0.790592093,7414,0.696279008,2398,0.830739183,36927
7/23/19 23:59,0.756375187,2663,0.790371434,855,0.692564722,100,0.828813175,3674
7/24/19 3:59,0.748823069,3864,0.783789697,249,0.691574378,201,0.826424188,3139
7/24/19 7:59,0.75169368,606,0.787179786,20996,0.692938254,500,0.828114572,1597
7/24/19 11:59,0.748340051,300,0.784386007,2167,0.69126144,101,0.826179236,17681
7/24/19 15:59,0.745904608,300,0.782279106,9426,0.687758004,356,0.824601607,44539
7/24/19 19:59,0.747855562,3615,0.784179789,40361,0.694019196,934,0.82764868,1300
7/24/19 23:59,0.740931389,1794,0.778789869,4390,0.687628538,721,0.822943472,790
7/25/19 3:59,0.755912734,2554,0.791271857,8271,0.695047781,657,0.832813605,22308
7/25/19 7:59,0.756375187,2409,0.791805427,851,0.698279008,3729,0.834172516,1218
7/25/19 11:59,0.751218531,6745,0.787535669,4195,0.69570068,135,0.831214439,100
7/25/19 15:59,0.74143496,200,0.780021038,473,0.690808894,178,0.826001886,2446
7/25/19 19:59,0.740931389,253,0.780039382,325715,0.690557109,209,0.826633358,700
7/25/19 23:59,0.733203994,1000,0.773835837,0,0.680336269,100,0.820857179,8428
7/26/19 3:59,0.73161837,380,0.772034997,614,0.678829171,316,0.821249617,72893
7/26/19 7:59,0.733729456,800,0.774047942,6280,0.674956143,100,0.821013349,18241
7/26/19 11:59,0.72894508,792,0.769481954,433,0.671706812,206,0.816950021,703
7/26/19 15:59,0.731086828,3800,0.771285246,13867,0.672777686,111,0.818822553,358
7/26/19 19:59,0.723480389,1000,0.76494626,304,0.668974466,493,0.813807824,1400
7/26/19 23:59,0.725136686,506,0.765833295,5805,0.669802615,510,0.81505122,7254
7/27/19 3:59,0.731086828,1000,0.770775723,18674,0.672849115,100,0.818498743,700
7/27/19 7:59,0.729482806,4420,0.76979105,21380,0.678547104,100,0.819959764,1569
7/27/19 11:59,0.729482806,500,0.769801317,1321,0.678547104,515,0.819966763,250
7/27/19 15:59,0.735296998,7400,0.774984888,29353,0.678239913,319,0.823128198,6207
7/27/19 19:59,0.730553751,17086,0.77014477,4710,0.679154004,155,0.819610721,3401
7/27/19 23:59,0.735296998,1414,0.774624449,2305,0.681597056,100,0.823355304,200
7/28/19 3:59,0.74143496,0,0.778847529,12451,0.677951752,6844,0.824072728,5885
7/28/19 7:59,0.735296998,638279,0.773731189,468,0.674954199,2250,0.819928565,370
7/28/19 11:59,0.733991623,4815,0.772692416,19007,0.674658655,400,0.819949952,1132
7/28/19 15:59,0.72894508,12443,0.769847669,8354,0.678563955,7421,0.819464308,500
7/28/19 19:59,0.726778318,1400,0.767738633,24086,0.67069486,1355,0.817012375,1518
7/28/19 23:59,0.726232708,4351,0.768638305,579,0.677493483,4129,0.818709455,522
7/29/19 3:59,0.727322339,3059,0.770217863,2571,0.67096687,4116,0.818084162,732
7/29/19 7:59,0.727864931,4100,0.771679507,2897,0.671238166,109,0.818462127,10901
7/29/19 11:59,0.734253415,1000,0.776971682,58173,0.674432408,109,0.822128505,1060
7/29/19 15:59,0.742937375,1464,0.784437391,3111,0.683131531,108,0.829360427,700
7/29/19 19:59,0.748823069,3404,0.790006253,70632,0.688788664,136,0.834730965,17541
7/29/19 23:59,0.749785136,1315,0.789600593,0,0.686412554,331,0.832908328,100
7/30/19 3:59,0.751218531,1200,0.790539395,47113,0.682914966,102,0.831533447,101181
7/30/19 7:59,0.749064081,6721,0.789356833,17215,0.681837741,518,0.83320174,8213
7/30/19 11:59,0.749785136,7387,0.788802717,40697,0.689269697,100,0.835166204,1593
7/30/19 15:59,0.747855562,13106,0.786342793,6040,0.681162053,827,0.831735677,1854
7/30/19 19:59,0.75264024,5403,0.789357875,6105,0.68362582,902,0.835729133,168764
7/30/19 23:59,0.753581534,1000,0.79052772,18670,0.691382181,505,0.838941807,14918
7/31/19 3:59,0.75405027,14001,0.790968053,2701,0.69161655,110,0.840493382,1511
7/31/19 7:59,0.748340051,4400,0.786217007,4300,0.688832869,1909,0.83660217,111647
7/31/19 11:59,0.749304763,400,0.787273981,3550,0.694600939,5140,0.838453949,15141
7/31/19 15:59,0.750742084,920,0.789243368,1500,0.6898196,204,0.839040666,7477
7/31/19 19:59,0.750264196,203,0.788115136,25966,0.695152084,1320,0.840306865,6331
7/31/19 23:59,0.750742084,200,0.788584164,3067,0.696748171,100,0.841079269,16041
8/1/19 3:59,0.751218531,4002,0.788071116,2833,0.690057823,1176,0.837821725,20001
8/1/19 7:59,0.755912734,1000,0.79212833,915,0.695904924,3400,0.841163199,96236
8/1/19 11:59,0.754984083,3300,0.789878063,2039,0.695940599,512,0.840608712,3850
8/1/19 15:59,0.748340051,800,0.7808236,3705,0.683475726,3610,0.83177891,11013
8/1/19 19:59,0.730553751,2900,0.766889972,1698,0.672511147,105,0.819562186,35089
8/1/19 23:59,0.731086828,900,0.768266063,14126,0.674206258,120,0.816612337,176732
8/2/19 3:59,0.730553751,2900,0.767847784,2807,0.676796861,105,0.814148307,198421
8/2/19 7:59,0.726778318,1100,0.765918863,312,0.677766288,100,0.814366078,17811
8/2/19 11:59,0.726232708,2813,0.763915741,2678,0.677493483,223,0.812995352,220
8/2/19 15:59,0.731883566,35900,0.768055413,1785,0.680390341,202,0.814645735,700
8/2/19 19:59,0.731883566,100,0.768568746,500,0.680390341,100,0.814995736,300
8/2/19 23:59,0.735036698,7800,0.770200195,31900,0.681966907,811,0.817383838,2170
8/3/19 3:59,0.742687871,100,0.778097126,100900,0.685721065,300,0.822814071,3171
8/3/19 7:59,0.721249144,2002,0.76435572,652,0.675144558,302,0.812050133,3601
8/3/19 11:59,0.718707192,10100,0.763298207,9978,0.673873582,6309,0.811929536,6467
8/3/19 15:59,0.708188769,3300,0.754585938,2550,0.668471514,303,0.806470088,500
8/3/19 19:59,0.731086828,13320,0.773089579,100,0.680849115,100,0.81842882,2311
8/3/19 23:59,0.733466913,2100,0.77555742,6726,0.6818963,109,0.820011064,700
8/4/19 3:59,0.725411294,200,0.768409205,16511,0.67786849,200,0.816311134,401
8/4/19 7:59,0.729482806,789,0.772323588,21580,0.680118532,206,0.819087825,244
8/4/19 11:59,0.735036698,797,0.776357275,500,0.682681193,196,0.820570691,400
8/4/19 15:59,0.738902736,4314,0.779617369,546,0.684614212,800,0.824075715,100
8/4/19 19:59,0.725411294,100,0.768409205,620,0.67786849,6953,0.816311134,630
8/4/19 23:59,0.732677022,26698,0.773896975,4895,0.681429925,500,0.819471712,800
8/5/19 3:59,0.731086828,3823,0.773575953,3940,0.679920543,101,0.819002446,501
8/5/19 7:59,0.728675631,800,0.771114795,4448,0.67942923,465,0.818161939,492
8/5/19 11:59,0.732677022,4245,0.774885546,1830,0.68071564,102,0.819909807,7039
8/5/19 15:59,0.729482806,400,0.771776995,880,0.679975675,202,0.818044419,2520
8/5/19 19:59,0.729482806,3036,0.771237131,2400,0.679189961,201,0.818040349,20540
8/5/19 23:59,0.729482806,4800,0.7712153,2000,0.679261389,907,0.817425514,450
8/6/19 3:59,0.741937264,5500,0.782091475,651,0.685488618,102,0.825577853,592
8/6/19 7:59,0.740426402,900,0.780324125,1175,0.684733187,105,0.824359108,506
8/6/19 11:59,0.747855562,1100,0.786464687,1029,0.688447767,790,0.827989849,301
8/6/19 15:59,0.75002483,500,0.788846571,3709,0.690318116,920,0.830529119,2020
8/6/19 19:59,0.75002483,6001,0.788805179,3776,0.690032401,101,0.829770512,5620
8/6/19 23:59,0.748581726,1100,0.787097879,1300,0.689382278,105,0.828616917,800
8/7/19 3:59,0.745659235,15413,0.784672212,8400,0.687921032,17185,0.826936484,3750
8/7/19 7:59,0.752876043,18824,0.791192932,1626,0.691529436,0,0.831872046,4006
8/7/19 11:59,0.756375187,100,0.794093862,2500,0.693350437,2072,0.833481348,200
8/7/19 15:59,0.763830601,600,0.800816423,28634,0.698149572,341,0.837863042,11500
8/7/19 19:59,0.766462022,4008,0.802451858,565,0.698322426,2641,0.839248088,200
8/7/19 23:59,0.776588492,400,0.810867096,21135,0.703385661,1500,0.845077807,1220
8/8/19 3:59,0.774114902,2702,0.808761551,407,0.70143458,5133,0.843284024,4000
8/8/19 7:59,0.773490641,700,0.808285613,202,0.701836735,5242,0.843289543,100
8/8/19 11:59,0.769052691,1813,0.804063139,529,0.69961776,6337,0.839746696,200
8/8/19 15:59,0.760482257,710,0.797473279,4412,0.695332543,679,0.835175697,300
8/8/19 19:59,0.768731091,100,0.804822878,1055,0.69945696,857,0.840261777,99790
8/8/19 23:59,0.772234796,101,0.807197411,12197,0.700637384,3453,0.841723883,907
8/9/19 3:59,0.777811142,342,0.812383936,3737,0.703496985,202,0.846581523,15919
8/9/19 7:59,0.777200975,3944,0.811364164,414,0.703191902,491,0.845880678,250
8/9/19 11:59,0.779024698,200,0.813364384,2310,0.703889478,100,0.846566721,300
8/9/19 15:59,0.779024698,800,0.812406425,600,0.704889478,602,0.846867414,995
8/9/19 19:59,0.779024698,900,0.812353092,2559,0.703889478,2618,0.846500747,860
8/9/19 23:59,0.782018909,21200,0.814838287,520,0.705386583,479,0.848222418,200
8/10/19 3:59,0.781424475,100,0.814455383,1189,0.707160795,640,0.848640142,200
8/10/19 7:59,0.779627997,101,0.811926211,760,0.70604827,2422,0.846828596,175
8/10/19 11:59,0.775356409,4800,0.809308412,2737,0.702055333,5733,0.844391481,1774
8/10/19 15:59,0.7747369,1000,0.809004769,474,0.70617415,205,0.845018047,1470
8/10/19 19:59,0.769694021,5604,0.804194344,5470,0.701081282,100,0.84146656,400
8/10/19 23:59,0.769052691,6687,0.803662041,3065,0.700760618,259,0.841097796,500
8/11/19 3:59,0.772234796,8126,0.806303188,2659,0.70235167,548,0.842927506,400
8/11/19 7:59,0.768408742,100,0.803640896,1180756,0.700438643,240,0.841077524,8970
8/11/19 11:59,0.7747369,1131,0.809019495,0,0.706459864,107,0.845109988,2405
8/11/19 15:59,0.78082793,2872,0.814075562,100,0.70950538,1702,0.848625152,2023
8/11/19 19:59,0.7747369,400,0.809662865,10192,0.708888436,231,0.846363284,575
8/11/19 23:59,0.774114902,1600,0.808503749,2732,0.706148866,700,0.844765161,1550
8/12/19 3:59,0.777200975,1783,0.81158879,10958,0.707691902,1892,0.846896652,3638
8/12/19 7:59,0.779627997,1214,0.813105258,5399,0.708905413,188,0.848576215,200
8/12/19 11:59,0.783788748,1407,0.817595103,5200,0.710985788,180,0.851662827,5305
8/12/19 15:59,0.782611014,696,0.816737353,2671,0.712825493,127,0.851881927,1839
8/12/19 19:59,0.780229147,18300,0.81424707,542,0.711634559,128,0.850162352,200
8/12/19 23:59,0.786695027,6203,0.820075802,8038,0.714867499,2086,0.852948182,809
8/13/19 3:59,0.785538994,356,0.819116295,11363,0.714289483,100,0.852283463,51987
8/13/19 7:59,0.7901129,1281,0.822912637,10494,0.716576436,428,0.854913459,100
8/13/19 11:59,0.787269972,1400,0.82004994,5767,0.715154972,1901,0.852935775,6506
8/13/19 15:59,0.788981997,300,0.82092168,10059,0.716010985,100,0.852922165,800
8/13/19 19:59,0.787842701,100,0.819976063,18117,0.715441336,175,0.852267069,400
8/13/19 23:59,0.783200919,700,0.815122359,5299,0.713120445,100,0.84953907,400
8/14/19 3:59,0.786695027,21321,0.818412602,1297,0.714867499,303,0.851814182,100
8/14/19 7:59,0.784957661,1400,0.815588074,2407,0.714641674,1665,0.850084911,17812
8/14/19 11:59,0.786695027,15863,0.817013092,982,0.716153214,331,0.85003756,4554
8/14/19 15:59,0.7901129,800,0.81880597,1015,0.716576436,1307,0.852113459,200
8/14/19 19:59,0.792350423,101,0.821689781,100686,0.717695198,15181,0.854100035,553
8/14/19 23:59,0.792904711,500,0.822160107,33804,0.717972342,2600,0.854425751,100
8/15/19 3:59,0.791235715,29500,0.820749712,2203,0.717137844,123,0.852837874,2024
8/15/19 7:59,0.796189153,20350,0.824362593,3288,0.719614562,100,0.855957304,2200
8/15/19 11:59,0.794555761,9000,0.823510991,2206,0.718797867,165,0.854887925,1100
8/15/19 15:59,0.792904711,200,0.822195554,300,0.718829485,305,0.854733036,13589
8/15/19 19:59,0.791235715,300,0.820794913,114,0.717994987,2000,0.853139339,15028
8/15/19 23:59,0.791235715,100,0.820318649,900,0.718209272,200,0.853508935,42949
8/16/19 3:59,0.794555761,1113,0.822984901,42571,0.71915501,157,0.854123416,3200
8/16/19 7:59,0.795102138,1070,0.822441323,5552,0.719213913,200,0.854684653,661
8/16/19 11:59,0.792350423,5800,0.81961359,660,0.717266626,100,0.852542892,304
8/16/19 15:59,0.791794023,8200,0.819630826,4609,0.716345569,880,0.852337248,5941
8/16/19 19:59,0.7901129,200,0.818235494,9682,0.715505007,200,0.851370602,224
8/16/19 23:59,0.791794023,300,0.819117493,11747,0.716345569,807,0.851987248,2255
8/17/19 3:59,0.792904711,200,0.820096507,2418,0.717972342,510,0.853018751,2575
8/17/19 7:59,0.800986166,100,0.827876495,63441,0.722870212,220,0.858679873,395
8/17/19 11:59,0.798873028,200,0.826076877,10329,0.7209565,792,0.857150533,1065
8/17/19 15:59,0.796189153,2200,0.823724571,4958,0.71775742,608,0.854285327,6000
8/17/19 19:59,0.794007422,5060,0.82282083,37715,0.714809412,160,0.852786469,5399
8/17/19 23:59,0.799933267,100,0.826642735,8537,0.716558048,100,0.854670976,24340
8/18/19 3:59,0.803069853,2000,0.829383109,5183,0.720983484,130,0.856888107,1551
8/18/19 7:59,0.802031702,100,0.828495802,642,0.720464409,4926,0.855650145,65424
8/18/19 11:59,0.804100894,723,0.830716298,2703,0.721499004,16322,0.857182929,300
8/18/19 15:59,0.808653188,300,0.833760417,6171,0.719632294,164,0.857931451,200
8/18/19 19:59,0.81112226,2064,0.83632308,23448,0.72086683,2160,0.859701168,800
8/18/19 23:59,0.814986783,2143,0.839491377,2231,0.721870521,6620,0.861589793,306
8/19/19 3:59,0.810139651,14335,0.83496854,7507,0.720375526,100,0.858145141,1700
8/19/19 7:59,0.802551684,1100,0.829099978,16844,0.724152971,3661,0.857199277,19415
8/19/19 11:59,0.804613684,100,0.831977895,1133,0.727612543,41995,0.859982403,100
8/19/19 15:59,0.806141545,3300,0.83318447,2625,0.728376473,1075,0.859571871,118
8/19/19 19:59,0.804613684,101,0.831965138,48471,0.727969686,2493,0.859567894,1020
8/19/19 23:59,0.806141545,10756,0.833363518,7800,0.731733616,100,0.860802824,1780
8/20/19 3:59,0.803586319,400,0.831053963,9135,0.725956003,700,0.858965621,4308
8/20/19 7:59,0.804357511,1130,0.831672147,7462,0.726555885,371,0.858654294,426
8/20/19 11:59,0.800460692,310,0.828284967,794,0.721607475,15159,0.855493111,5931
8/20/19 15:59,0.8015098,1224,0.828850836,3022,0.722989172,1102,0.856134172,16578
8/20/19 19:59,0.804613684,300,0.831555331,12438,0.721612543,279,0.855218301,429
8/20/19 23:59,0.814030424,901,0.840043669,18005,0.728535198,1146,0.863069882,100
8/21/19 3:59,0.815462659,16128,0.84157638,7781,0.72703703,200,0.862149461,33672
8/21/19 7:59,0.815462659,1701,0.841720116,16338,0.729251316,7189,0.863602391,326
8/21/19 11:59,0.814986783,22256,0.841694736,1679,0.726799092,400,0.862225833,1828
8/21/19 15:59,0.818284517,5700,0.843918522,5985,0.728447959,5464,0.863772029,2044
8/21/19 19:59,0.815936858,7919,0.842519206,882,0.727274129,2123,0.863420151,108
8/21/19 23:59,0.816173365,1586,0.842191906,365,0.727392383,1416,0.863199143,108
8/22/19 3:59,0.814030424,0,0.841248431,933,0.722249484,1912,0.86181512,2019
8/22/19 7:59,0.816409478,47539,0.842926855,5689,0.72751044,7750,0.864325933,20573
8/22/19 11:59,0.815936858,17264,0.842079855,4721,0.729488415,4098,0.863028901,9540
8/22/19 15:59,0.815936858,5644,0.842204397,10805,0.732631272,1441,0.863104359,24446
8/22/19 19:59,0.815936858,5222,0.842815323,430,0.732345558,1004,0.8659207,39454
8/22/19 23:59,0.81664529,5665,0.843359795,5427,0.732556917,805,0.865627643,10993
8/23/19 3:59,0.81967456,658,0.846365591,303,0.734142981,356,0.867104637,15820
8/23/19 7:59,0.818284517,1721,0.845210829,1169,0.732947959,4657,0.866763055,37722
8/23/19 11:59,0.824656053,6215,0.849939132,1591,0.734776584,200,0.870220095,319
8/23/19 15:59,0.823763586,983,0.84868505,1623,0.73433035,19422,0.869356926,836
8/23/19 19:59,0.827299356,1215,0.85223593,1052,0.738026807,167,0.872447136,100
8/23/19 23:59,0.831170501,6133,0.855733742,1600,0.735676665,2418,0.873451616,23964
8/24/19 3:59,0.831593908,6310,0.854580482,949,0.737031226,2531,0.872423098,200
8/24/19 7:59,0.831593908,204,0.854993606,3075,0.734959798,779,0.872020574,800
8/24/19 11:59,0.836978572,616,0.858913636,393,0.73765213,457,0.874118731,10469
8/24/19 15:59,0.835755217,205,0.857949532,1071,0.737040452,100,0.874697352,240
8/24/19 19:59,0.840975833,303,0.862795977,3590,0.73965076,578,0.878049206,523
8/24/19 23:59,0.84485349,5410,0.865999058,26823,0.741589588,422,0.879644834,100
8/25/19 3:59,0.852630088,1206,0.871527178,4401,0.747549316,500,0.884168901,133
8/25/19 7:59,0.856517284,407,0.875102561,6228,0.746421486,7992,0.885615028,200
8/25/19 11:59,0.852270492,304,0.871938027,8139,0.741226661,100,0.882416752,2002
8/25/19 15:59,0.85721099,1977,0.875147494,322,0.746911195,361,0.885088084,26663
8/25/19 19:59,0.858928048,400,0.877770748,2374,0.75098401,300,0.887953965,12814
8/25/19 23:59,0.862290258,5363,0.880338671,16944,0.749450829,366,0.887426612,143569
8/26/19 3:59,0.857556329,200,0.875363796,256,0.746726722,100,0.883873651,101
8/26/19 7:59,0.856864665,3470,0.874789716,102,0.74638089,202,0.883475944,600
8/26/19 11:59,0.849724104,203,0.868991926,6375,0.746382038,100,0.880637645,200
8/26/19 15:59,0.846372194,700,0.865826678,2026,0.745991798,752,0.878873726,320
8/26/19 19:59,0.854412246,800,0.872076855,1077,0.751511824,119,0.883703756,100
8/26/19 23:59,0.852988572,400,0.870811396,417,0.749228558,670,0.882308953,1400
8/27/19 3:59,0.853346019,610,0.871002572,43830,0.747621567,166,0.881852722,16096
8/27/19 7:59,0.847872927,400,0.866490382,103,0.745456449,102,0.878915218,675
8/27/19 11:59,0.850091054,506,0.868289523,11675,0.745779799,1408,0.879902546,100
8/27/19 15:59,0.852988572,6500,0.870438063,1376,0.742228558,265,0.879742286,400
8/27/19 19:59,0.851548295,700,0.869823585,15600,0.733151277,100,0.876549842,100
8/27/19 23:59,0.843702453,1400,0.863332018,5550,0.729228355,3248,0.873299532,2401
8/28/19 3:59,0.854057886,629,0.87188866,253,0.734263215,101,0.877933475,11703
8/28/19 7:59,0.853346019,1700,0.871315696,5045,0.734050138,155,0.877583532,46531
8/28/19 11:59,0.855819671,900,0.873384202,306843,0.735286964,100,0.879639907,200
8/28/19 15:59,0.855469296,600,0.873093391,0,0.735111777,502,0.879438442,600
8/28/19 19:59,0.854589112,700,0.872398746,12075,0.734671685,300,0.879580362,17702
8/28/19 23:59,0.852630088,1100,0.870762489,10236,0.733692173,2885,0.878446923,100
8/29/19 3:59,0.84427923,1220,0.864336991,227980,0.729373887,329,0.873942799,900
8/29/19 7:59,0.854412246,1423,0.87378168,0,0.734583252,284189,0.880521664,960
8/29/19 11:59,0.849724104,8490,0.871440789,3133,0.732239181,0,0.878882982,520
8/29/19 15:59,0.84523485,2900,0.867727298,1270,0.730423126,300,0.876451805,100
8/29/19 19:59,0.843316413,2827,0.865085473,1340,0.729035336,18844,0.874491561,332
8/29/19 23:59,0.840186176,1770,0.862497642,9962,0.727470217,155,0.872698673,100
8/30/19 3:59,0.84176078,1189,0.863876944,1869,0.729614662,100,0.87410169,600
8/30/19 7:59,0.837787895,6682,0.860569183,10148,0.727628219,200,0.871810281,500
8/30/19 11:59,0.838592175,12775,0.861167002,24021,0.726530359,100,0.871729742,16342
8/30/19 15:59,0.840186176,813,0.862611039,9321,0.72882736,554,0.874471344,44953
8/30/19 19:59,0.850457,902,0.870109156,232,0.733962772,4556,0.879677067,1870
8/30/19 23:59,0.853702501,4501,0.872813187,1617,0.735585522,5343,0.88155023,1214
8/31/19 3:59,0.851909919,1506,0.871315078,4267,0.734689232,5769,0.880512496,200
8/31/19 7:59,0.851548295,2709,0.869963648,327,0.73450842,125,0.878989178,1302
8/31/19 11:59,0.851185546,703,0.869697448,69155,0.734327045,4254,0.879402981,6210
8/31/19 15:59,0.850091054,703,0.86875957,14712,0.73370837,3438,0.878106433,100
8/31/19 19:59,0.847499429,1303,0.865571588,7793,0.732412558,359,0.875909249,3000
8/31/19 23:59,0.844470912,7129,0.863032278,68012,0.7308983,360,0.873526826,19390
9/1/19 3:59,0.845615072,2936,0.863285667,23638,0.737184665,100,0.876220981,770
9/1/19 7:59,0.849724104,604,0.867443709,19362,0.733524895,203,0.877829462,1100
9/1/19 11:59,0.846749032,301,0.864898209,1047,0.730608788,3966,0.875594986,257
9/1/19 15:59,0.850091054,605,0.867697508,1564,0.73370837,2392,0.876771228,140
9/1/19 19:59,0.847872927,509,0.866104165,3138,0.736099307,3919,0.878055368,111
9/1/19 23:59,0.854235194,583,0.872173565,14411,0.73578044,955,0.879848287,860
9/2/19 3:59,0.858586543,403,0.876117775,275,0.744384686,1756,0.884700456,2900
9/2/19 7:59,0.856517284,303,0.874913624,8821,0.743350057,600,0.883860633,12953
9/2/19 11:59,0.85721099,301,0.875023538,14338,0.743625481,3350,0.885165374,2228
9/2/19 15:59,0.858586543,605,0.87717654,9931,0.744313257,1400,0.886022291,1122
9/2/19 19:59,0.859268524,1502,0.879784918,17998,0.746082819,500,0.886408162,96649
9/2/19 23:59,0.85721099,606,0.877980431,2064,0.743625481,100,0.884936681,6356
9/3/19 3:59,0.858928048,832,0.878407085,5849,0.744626868,700,0.885040961,4478
9/3/19 7:59,0.852988572,205,0.873449492,4963,0.740942844,404,0.881370857,1900
9/3/19 11:59,0.848616688,22264,0.867991367,100,0.742185473,1113,0.879989219,3700
9/3/19 15:59,0.847124823,702,0.86959898,564,0.738010969,9833,0.878692202,8502
9/3/19 19:59,0.842151434,304,0.865049162,850,0.737238561,200,0.876111075,4501
9/3/19 23:59,0.847124823,4003,0.869646452,13710,0.737939541,4500,0.879948063,6500
9/4/19 3:59,0.842540984,602,0.865794394,12449,0.735719049,259,0.876056494,400
9/4/19 7:59,0.842929283,400,0.866379539,6410,0.740841771,2192,0.878086909,21060
9/4/19 11:59,0.849356075,891,0.870424252,150,0.739126595,1339,0.879275172,500
9/4/19 15:59,0.839789463,200,0.863510631,105,0.734343289,1906,0.874474369,1300
9/4/19 19:59,0.843702453,506,0.866251536,1811,0.736228355,175,0.876355148,200
9/4/19 23:59,0.848245393,500,0.870025986,21683,0.738571254,2152,0.878993529,3100
9/5/19 3:59,0.84136894,400,0.864821597,8349,0.735133027,5000,0.875382569,910
9/5/19 7:59,0.843702453,700,0.866758412,7936,0.736299784,1509,0.876724338,4606
9/5/19 11:59,0.858928048,400,0.879421298,7136,0.743912582,3191,0.886120082,738
9/5/19 15:59,0.859268524,400,0.879714159,207,0.744082819,1565,0.886322855,300
9/5/19 19:59,0.852988572,400,0.874491533,1684,0.740942844,204,0.882704883,9350
9/5/19 23:59,0.843702453,500,0.865761489,100,0.736299784,394,0.876767928,4500
9/6/19 3:59,0.840975833,3000,0.864017892,200,0.734936474,221,0.875454557,100
9/6/19 7:59,0.844087259,4742,0.8665863,100,0.736420759,4457,0.877210438,5550
9/6/19 11:59,0.840186176,903,0.863496617,505,0.736970217,543,0.876006366,500
9/6/19 15:59,0.834520428,1700,0.859162973,100,0.731708771,744,0.872085699,210
9/6/19 19:59,0.836572073,1200,0.860850464,13105,0.732734594,200,0.87263137,300
9/6/19 23:59,0.829463674,1400,0.8544628,140,0.729180395,262,0.868835067,200
9/7/19 3:59,0.833690778,4629,0.857971296,601,0.731293946,972,0.871265651,8919
9/7/19 7:59,0.831170501,2000,0.856383559,312,0.730033808,590,0.870185133,1300
9/7/19 11:59,0.836164238,1200,0.860549166,211,0.732459248,610,0.873645726,2065
9/7/19 15:59,0.836572073,4200,0.860503724,1815,0.735377451,1100,0.873891444,100
9/7/19 19:59,0.84176078,1102,0.86478471,1259,0.737971804,8752,0.876233924,2428
9/7/19 23:59,0.840186176,4554,0.864006496,100,0.737184502,1092,0.876312553,5500
9/8/19 3:59,0.840186176,700,0.863955214,666,0.737184502,10174,0.875030501,39800
9/8/19 7:59,0.838190652,1100,0.861811237,984,0.736186741,121,0.874174101,18167
9/8/19 11:59,0.838190652,1800,0.861811237,1951,0.736186741,1268,0.874174101,6300
9/8/19 15:59,0.836572073,1000,0.860467817,4864,0.735377451,6500,0.873243418,2863
9/8/19 19:59,0.834933278,548,0.859620949,100,0.734558053,3429,0.87265111,100
9/8/19 23:59,0.830745837,1600,0.856036519,105,0.729750047,584,0.869896119,8584
9/9/19 3:59,0.831593908,1600,0.85633594,2501,0.732888369,1519,0.870380973,101
9/9/19 7:59,0.835755217,1000,0.860303159,1700,0.734969023,5432,0.873123726,7700
9/9/19 11:59,0.837787895,8602,0.861476949,2382,0.735985362,499,0.873942515,200
9/9/19 15:59,0.84176078,70605,0.865287777,851,0.737971804,13441,0.876576924,37239
9/9/19 19:59,0.84176078,402,0.865287777,29549,0.737971804,1061,0.876576924,400
9/9/19 23:59,0.840186176,104,0.863493163,713,0.737184502,1333,0.875962552,7526
9/10/19 3:59,0.839789463,706,0.863506821,360,0.73427186,1588,0.874448179,200
9/10/19 7:59,0.838190652,102,0.862334837,100,0.736186741,509,0.874531101,1519
9/10/19 11:59,0.845994234,115,0.868827184,100,0.740088531,219,0.879652186,406
9/10/19 15:59,0.847124823,108,0.86962843,868,0.738082398,1101,0.879359418,7300
9/10/19 19:59,0.852630088,107,0.874707324,1159,0.740763601,3300,0.882848755,1972
9/10/19 23:59,0.850091054,1937,0.872599926,225,0.739494084,100,0.88138881,2240
9/11/19 3:59,0.851185546,1101,0.873533995,787,0.74004133,100,0.882659168,1000
9/11/19 7:59,0.850091054,3565,0.873097885,1251,0.739494084,6447,0.881104784,3582
9/11/19 11:59,0.847499429,104,0.870996497,510,0.738841129,100,0.88048434,53849
9/11/19 15:59,0.844087259,105,0.867946659,400,0.736420759,100,0.877514412,501
9/11/19 19:59,0.838992544,207,0.863974903,212,0.735801973,300,0.875397094,614
9/11/19 23:59,0.834520428,4353,0.860246646,202,0.733065914,604,0.872649293,1400
9/12/19 3:59,0.830745837,213,0.856615776,401,0.731178619,200,0.870762929,300
9/12/19 7:59,0.834520428,2453,0.859882973,2306,0.745208771,102209,0.877035699,200
9/12/19 11:59,0.835755217,724,0.860539349,200,0.739397594,0,0.874747535,300
9/12/19 15:59,0.828169242,7613,0.854775162,135,0.745390321,0,0.873980695,409
9/12/19 19:59,0.829463674,500,0.854383083,250,0.747608966,0,0.874244184,300
9/12/19 23:59,0.830745837,114,0.854460611,6025,0.729750047,0,0.868198094,200
9/13/19 3:59,0.830106319,185,0.856193621,890,0.743001717,300,0.873856562,400
9/13/19 7:59,0.833898736,246,0.857971804,9371,0.738469354,1426,0.872980058,1518
